,month,year,name,link,article
0,1,2011,Can't deny job to HIV-positive: HC,http://timesofindia.indiatimes.com//india/Cant-deny-job-to-HIV-positive-HC/articleshow/7220200.cms," CHENNAI: Can a public authority deny employment to a candidate who is HIV-positive? ‘No’ is the emphatic answer of the Madras high court. Justice K Chandru, flaying two state transport corporation (STC) managements for their ""pedestrian understanding of AIDS and HIV"" leading to denial of employment to two driver-aspirants who tested positive during the medical test, said: ""The action of the state-owned transport corporations in driving the candidates to test for HIV itself was totally repugnant to the national policy. Their further attempt to deny employment to them is again not only unwarranted but also contrary to the dictum laid down by various courts and the policy of the Union of India."" The matter relates to two candidates — identified merely as ‘Mr X’ and ‘Mr Y’ — who were sponsored by the employment exchange for driver posts. While Mr Y had passed plus two, Mr X had served in the Army for eight years.In October 2009 and November 2009, they were considered for appointment and sent to panel doctors for the medical fitness certificate. After their blood samples tested HIV positive, the doctors said they were ‘unfit’ for appointment as drivers. Interestingly, the blood test was not conducted in any specialised laboratory; neither was it done with the consent of the candidates. Also, no prior information or pre-test and post-test counselling was provided by the laboratory. Without heeding to requests, the doctors forwarded the ‘report’ to the transport corporations with findings that they were unfit for employment. Responding to the writ petition, the managements contended that the candidates were HIV-positive and hence not of sound health. There was no fundamental right guaranteed in the Constitution for being selected as driver, it was further submitted. Justice Chandru, expressing shock at the ""layman apprehension"" of the authorities, dubbed the incident unfortunate. He said the issue had already been answered by court decisions all over the world, including the Supreme Court of India. Quoting extensively from judgments in the US and South Africa and other courts in India, Justice Chandru pointed out that the guiding principles of India’s national policy on HIV/AIDS was non-discrimination. Noting that a test for CD4 count dropping below 350 cells per microlitre of blood alone could be the scientific basis for turning down candidates, he said, ""This is the standard test adopted by the Indian Army."" Every HIV-positive case could not be denied employment, he said. The judge then directed the managements to employ both the driver-aspirants within a period of eight weeks as there was no other disqualification against them. "
1,1,2011,TN first state to develop HIV stigma index,http://timesofindia.indiatimes.com//city/chennai/TN-first-state-to-develop-HIV-stigma-index/articleshow/7256484.cms," CHENNAI: Sreelatha S (42) was good at her work. But she was asked to quit after people at her workplace learnt about her HIV-positive status six months ago. ""Suddenly people started feeling uncomfortable around me. I was asked to quit,"" she says. Experiences of people like Sreelatha will go into the making of a stigma index' which Tamil Nadu hopes to use for fighting discrimination. The state, which has 1.5 lakh people living with HIV, will be the first in the country to have such an index. HIV positive people will interview victims of stigma so that they open up and discuss their experiences. The accounts of thousands of such people would go into developing the index which will eventually reflect the levels and spread of discrimination. ""The research outcome would help the government and communities strategise programmes to reduce stigma and discrimination,"" said Vishwanath Koliwad, secretary veneral of the Family Planning Association of India, the implementing agency. The project launched on Friday is funded by the Department for International Development. The family planning body and some other designated organisations would set up a Project Advisory Committee to set goals and review the progress of the project. The index was launched in the Dominican Republic in 2008 and followed up by twelve other countries the next year. It documents and compares different experiences of people living with HIV in different countries, measures changes over a period of time, and creates an evidence base and possible solutions. ""It aims to address key barriers to HIV treatment, prevention, care and support. We also hope to collect information and experiences of people living with HIV-related discrimination and human rights,"" said project coordinator Anandi Yuvaraj The index would also help people suffering from HIV/AIDS to know more about their rights and improve their situation. ""We have found that stigma is increasing in areas where intervention is less,"" said AIDS Prevention and Control project director Dr Bimal Charles. A pilot survey done among 64 people in five countries found that 64% of them suffered harassment or assault and most of the cases were as a result of their HIV status. About 35% reported losing their jobs because of their HIV status. "
2,1,2011,New drug regime leaves HIV people dizzy,http://timesofindia.indiatimes.com//city/chennai/New-drug-regime-leaves-HIV-people-dizzy/articleshow/7256503.cms," TIRUCHI: Several people living with HIV/ AIDS in the state have complained of problems including hallucination and dizziness after the state government changed one of the drugs prescribed to them, non-governmental organisations have said. Doctors said the substitute drug was more effective and problems, if any, would only be temporary. Anti-retrovirals, the drugs of choice for people with HIV/ AIDS, are distributed free of cost at several government hospitals across the state. Usually anti-retroviral therapy comprises the drugs zidovudine, lamivudine and nevirapine. Last month, doctors replaced nevirapine with a drug called efavirenz. Senior district officials said the drug was substituted following a letter from the Tamil Nadu State AIDS Control Society. G Karunanidhi, president of HIV Positive Network, said members of his organisation complained of problems after being administered the new drug combination. ""Efavirenz is normally given to people with tuberculosis. In others, it could cause insomnia and tuberculosis resistance. Th government has distributed the drugs to clear stocks,"" said Karunanidhi. Tamil Nadu Network of People Living with HIV/AIDS secretary D Nandha Kumar said they were being needlessly given higher doses of anti-virals. Experts say efavirenz is more expensive and more effective, but need not be given to every patient. ""Efavirenz functions like nevrapine, but it works better,"" says Dr Sunithi Solomon, who heads YRG Care, an NGO working with HIV positive people. ""But if the patient is doing well with nevrapine, there is no reason to change the prescription. The patient may feel dizzy, but soon feel better,"" she said. Social workers are worried that HIV patients complaining of problems with the new drug might drop out of the therapy. ""Patients should have been warned about possible side-effects,"" said a social worker from an NGO in Tiruchi. Doctors said side effects would be temporary. ""Blood tests have found an improvement in the condition of people who were given efavirenz. We will counsel the patients about this,"" said a senior government doctor. "
3,1,2011,'Make HIV test a must before marriage',http://timesofindia.indiatimes.com//city/thiruvananthapuram/Make-HIV-test-a-must-before-marriage/articleshow/7256727.cms," THIRUVANANTHAPURAM: The Kerala Women's Commission has urged the state government to make HIV tests mandatory for wannabe couples. The panel says it finds alarming the predicament of women who become AIDS victims because of their husbands and such a test would act as an effective preventive measure. ""Many women, mostly poor, come to us complaining that they've been infected by their partners. After hearing their difficulties, we decided to conduct a study to go into the problem,"" Justice D Sreedevi, commission chairperson said. The study revealed that the number of men getting married keeping their infection a secret has only increased. Women who get infected have to go through an ordeal and at least 70% of them are sacked by their employers. Most of these women earn Rs 1,000 or less. ""Given these problems, we felt the best possible solution would be to make HIV test mandatory before marriage. The government should make a law to ensure this,"" Justice Sreedevi said. "
4,1,2011,Tamil Nadu first state to develop HIV stigma index,http://timesofindia.indiatimes.com//india/Tamil-Nadu-first-state-to-develop-HIV-stigma-index/articleshow/7256917.cms," CHENNAI: Sreelatha S (42) was good at her work. But she was asked to quit after people at her workplace learnt about her HIV-positive status six months ago. ""Suddenly people started feeling uncomfortable around me. I was asked to quit,"" she says. Experiences of people like Sreelatha will go into the making of a 'stigma index' which Tamil Nadu hopes to use for fighting discrimination. The state, which has 1.5 lakh people living with HIV, will be the first in the country to have such an index. HIV positive people will interview victims of stigma so that they open up and discuss their experiences. The accounts of such people would go into developing the index which will eventually reflect the levels and spread of discrimination. ""The research outcome would help government and communities strategise programmes to reduce stigma,"" said Vishwanath Koliwad, secretary venereal of the Family Planning Association of India. "
5,1,2011,HIV+ student denied hostel,http://timesofindia.indiatimes.com//city/chennai/HIV-student-denied-hostel/articleshow/7264927.cms," MADURAI: Authorities of a college near Dindigul town in southern Tamil Nadu have denied hostel accommodation to an HIV positive student after they learnt about his health condition. Staff at the Amman College of Arts and Science asked P Manikandan, 22, a second-year student of BSc computer science, to vacate his room as he fell ill often. The Dindigul administration, instead of advising the college to accommodate the youth in the hostel, has agreed to take care of his accommodation expenses outside. Collector M Vallalar told TOI that activists brought the issue to him and he had made enquiries. ""The college administration told me that the student was frequently ill with fever and diarrhoea and as the boys were staying in a dormitory, others were also affected."" So, the college decided to ask Manikandan to live outside the campus. "
6,1,2011,Alarming rise in HIV+ cases in state,http://timesofindia.indiatimes.com//city/ranchi/Alarming-rise-in-HIV-cases-in-state/articleshow/7271874.cms," HAZARIBAGH: Speaking at the National Youth Day function organized by NACCO (Ranchi) and the Indian Red Cross Society, Hazaribagh, chairman (IRSC)-cum -deputy commissioner Ravindra Kumar Agarwal expressed grave concern over the rise in HIV /Aids positive cases in the district which is the highest in Jharkhand and one of the highest in country. He also appealed to the voluntary organisations like Red Cross Society and ther organizations to come forward with proper counselling for containing the dreadful disease which is increasing at such an alarming speed particularly in the poor families which is making the families orphan and this must be checked at any cost. He said the 4th ART Centre on Hazaribagh Sadar Hospital campus, is the only one other than three ART centres opened in different medical colleges of the state. The deputy commissioner also spoke on having sufficient stock of blood in blood banks for treating the HIV/Aids patients. He also appealed to all the organization to create awareness amon the people for blood donation and thanked the organizations like Nirankari Mandal,Jhumri-Telaiya,Vinobha Bhave University, Hazaribag, and the Border Security Force Training Centre and School, Meru (Hazaribag) and other organizations like LIC, HDFC Bank, Art Of Living, Ramkrishna Shanti Ashram who were honoured by the NACCO and the Red Cross Society for playing a significant role in donating bloods in blood banks of the Red Cross Society. They were all given mementoes provided by the NACCO for promoting blood donation in camps which were distributed by the deputy commissioner. Dr A.P.Singh, Nodal Officer of the ART centre said in one year 1400 cases of HIV/Aids cases were found positive and out of this, 600 patients are undergoing treatment. He stressed on the need for having sufficient stock of bloods in the blood banks for saving these patients who are admitted to the Hazaribag Sadar Hospital. "
7,1,2011,"Living with HIV, running against stigma",http://timesofindia.indiatimes.com//city/mumbai/Living-with-HIV-running-against-stigma/articleshow/7288405.cms," MUMBAI: Sandeep Sonawane was only 13 when he learnt that he was HIV-positive. Now, nine years later, Sandeep is all set to put his 'disease' behind and his best foot forward when he participates in the Sunday's marathon along with seven other HIV-positive persons. The group aims to educate the society about HIV and hopes that its efforts will go a long way in battling the stigma and discrimination that come attached with the dreaded virus. Sandeep, who is the president of an NGO, People living with HIV, said that he comes across several cases of discrimination against HIV-positive people. ""There have been cases where the families of HIV-positive persons refused to perform their last rites. In such cases, we arranged for the funeral. No matter how modern our society becomes, their perception of HIV positive people doesn't change too much,"" said the Kalyan resident. Autorickshaw driver Akbar Khan (36), who was detected with HIV in 2002, has been having health problems for some time now. ""Not all healthcare centres are helpful to the HIV-positive. At times, I had to run around from hospital to hospital. Private hospitals would ask for a deposit, which I didn't have at the time,"" said the resident of Jarimari slum in Kurla. Then Khan heard about an insurance policy for HIV-positive patients. ""I took out the policy last year. I recently had a heart problem and was admitted to a private hospital. The policy really helped me. I felt like I was human too, just like other patients,"" said Khan, who is going to run in the marathon with Population Services International (PSI), the NGO that brought out the insurance policy for HIV-positive people. ""We want to tell the society that HIV-positive people can lead as normal a life as anyone else. They are physically fit, work and lead a normal life and should thus be treated as normally as others,"" said Ravi Subbiah, director of PSI Connect. Mohan, another HIV-positive, said, ""I want people to show support for those living with HIV. I hope to infuse strength in them."" ""I am really excited about the marathon. This is the first time I will participate in such an event. In fact, we have arranged similar t-shirts for the event. The event is a good platform to help change the society's opinion on HIV and AIDS. I am proud to be part of this,"" said Khan. Sandeep said, ""Not everybody suffering from HIV is brave enough to come forward and speak about the virus and the disease. But with some encouragement from us as well as support from the society, people living with HIV have a chance of improving the situation around them."" "
8,1,2011,"Mob tries to burn HIV+ couple, 4 kids",http://timesofindia.indiatimes.com//india/Mob-tries-to-burn-HIV-couple-4-kids/articleshow/7300548.cms," CHENGELPET (TN): A group of villagers of Thirumani in Chengalpet set fire to a thatched house in which two HIV positive people, along with four children, were sleeping. K Radhakrishnan (41), his wife R Kanchana (36), their two daughters and two nieces escaped, some of them with minor injuries. Radhakrishnan said in his complaint that Thirumani panchayat president V Rajagopal, who wanted the family to vacate the village because of the couple’s HIV positive status, was behind the incident. Police have registered a case of attempt to murder, but have not arrested anyone. ""What wrong did we do?"" wailed Kanchana, when TOI visited the couple on Sunday. ""We were thrown out of our rented houses in Chengalpet many times after the owners came to know that we were HIV positive."" Radhakrishnan said the group locked the house from outside and set fire to it at 2.30 am on Thursday because he refused to listen to the village leaders’ diktat that they go away from the village. Radhakrishnan and his wife R Kanchana work as coordinators for the Tamil Nadu State AIDS Control Society. They were fast asleep, along with four children when they realised the house was on fire. Radhakrishnan sustained injuries on his forehead and arms and his two-year-old daughter R Jemimu suffered bruises on her abdomen while trying to get out of the house on fire. The injured were taken to the Chengalpet Medical College Hospital and discharged in a day. The couple now live with a relative in Chengalpet without police protection. Radhakrishnan said he woke up early in the morning and saw flames engulfing the thatched roof. He tried to open the door, but it was latched from outside. When the couple cried for help, some neighbours came to their rescue. ""The stigma should end. Most families have a person with some aliment. It is not proper to isolate HIV positive people just because they have infection,"" said S Nandakumar, a neighbour who helped put out the fire. Not many in the village echo Nandakumar’s sentiments. Panchayat president V Rajagopal, who has been named in the FIR as a suspect, is among those opposed to the family living in the village. When approached by TOI, Rajagopal denied that any such incident happened in the village. ""To my knowledge, no house was burnt,"" said Rajagopal. "
9,1,2011,Undertrial at Sada sub-jail dies of HIV complications,http://timesofindia.indiatimes.com//city/goa/Undertrial-at-Sada-sub-jail-dies-of-HIV-complications/articleshow/7300555.cms," VASCO: An undertrial accused locked up in Sada sub-jail died at Goa Medical College and Hospital (GMC), on Saturday while undergoing treatment. Mormugao PSI Prashal Desai said, ""The 40-year-old man was suffering from HIV and was constantly being taken to GMC for treatment."" The Goa Velha resident was brought to Sada jail in 2008. He was arrested under Sections 377 (unnatural sex) and 506 (2) (threatening), of the IPC and Section 8 of the Children's Act. The case was investigated by Panaji women's police station. Desai said, ""Though he was constantly being taken to GMC for treatment, his condition worsened on Saturday, following which we had to get him admitted in the hospital."" The undertrial was admitted in the early hours of Saturday and died at 11:45pm the same day. Desai further said that there will be a special SDM appointed to investigate the cause of death as he died while in custody. When asked if there was anything suspicious, Desai said, ""there was nothing suspicious about the incident, but to avoid further allegations from the accused's family or friends such inquiry is held."" "
10,1,2011,Red Ribbon buses to spread HIV awareness in backward districts,http://timesofindia.indiatimes.com//india/Red-Ribbon-buses-to-spread-HIV-awareness-in-backward-districts/articleshow/7313589.cms," NEW DELHI: Remember the Red Ribbon Express — the eight-coach train that covered 25,000 km spreading awareness about HIV. India is now working on rolling out Red Ribbon buses that would reach out to the most backward villagers — targets that the chugging train missed out while passing through 22 states and 152 districts in one year. Speaking exclusively to ToI, Union health minister Ghulam Nabi Azad said though the train was first introduced in India in 2007, it was primarily used for creating awareness against HIV. In 2010, the ministry decided to use the train to test people for HIV. Doctors, posted on the train and at stations, counselled the patients. ""The train reached out to eight million people, trained 81,000 and tested 36,000 for HIV. I have asked National Aids Control Organisation (Naco) to identify specific high prevalence districts, where we will send Red Ribbon buses to provide treatment, counselling and talk about safe sex. The buses will have testing and treatment facilities on board,"" Azad said. Naco is close to identifying around 35 high prevalence districts in six states — West Bengal, Madhya Pradesh, Jharkhand, Orissa, Bihar and Uttar Pradesh — where the Red Ribbon buses will be rolled out by April. A bus, a testing and treatment mobile unit with two doctors and four counsellors will be dedicated for three districts. ""Those being targetted are from backward districts, which the train couldn't reach. Our idea is to contain the virus in small pockets and not let it spread,"" the minister added. The targetted districts are known to be hotspots for migrants to urban areas. ""The buses and medical unit will teach migrants about safe sex habits and precautions. They will also be encouraged to get tested for HIV before leaving the village and after returning from the city,"" a Naco official said. Around 1.2 lakh Indians got infected with HIV in 2010, even though the incidence rate of new cases fell in the country by over 50% in the last decade. India, which has 2.4 million HIV patients, ranks third after South Africa and Nigeria. However, the country's HIV prevalence is still low at 0.31% from 0.36% in 2006. Migrants are believed to be fuelling India's HIV epidemic. This has led Naco to identify 68 main railway stations in districts across 11 states from where migrants usually board long-distance trains for urban areas. Studies on the relation between migration and HIV conducted recently by Naco in three popular migration corridors — Ganjam-Surat, Darbhanga-Delhi and Azamgarh-Mumbai — threw up shocking findings. The highest burden of HIV was found to be among migrants, after the high-risk groups like sex workers and men who have sex with men. According to the 2001 census, 30.1% of the population was considered to have migrated (314 million) — a considerable increase from 27.4% in 1991. "
11,1,2011,Nearly half of HIV-positive women in TN unaware of contraceptives: Study,http://timesofindia.indiatimes.com//city/chennai/Nearly-half-of-HIV-positive-women-in-TN-unaware-of-contraceptives-Study/articleshow/7322637.cms," CHENNAI: In a survey conducted among 986 HIV-positive women in 13 high-prevalence districts across Tamil Nadu, it was found that a shocking 48% of them had no knowledge about contraceptives. The survey, which analysed the reporductive, child and sexual health needs of women living with HIV/AIDS in the state, also showed that over 60% of them had never heard of cervical cancer and pap smear tests even though HIV-positive women are more susceptible to cervical and breast cancer. As many as 70% of the women surveyed were daily wage laboureres and belonged to the lower economic class with a monthly income of less than Rs 5,000 a month. More than half the women were not aware of the various sexually transmitted infections (STI) and only 3% of the women could guess that an STI was a problem related to the genitals. The survey also revealed that most HIV-positive women (60.4%) did not share information on STIs with their adolescent children and had inhibitions about discussing about sex and sexuality with their children. The results of the survey were released during a four-day leadership training programme for HIV positive women from 10 states organised by United Nations Development Programme (UNDP), Tamil Nadu State AIDS Control Society (TANSACS) and National AIDS Control Organisation (NACO) along with the Positive Women Network (PWN). The programme hopes to address the various issues faced by HIV positive women across the country such as those related to property, violence, livelihood and sexual health. As many as 27 women from various states participated in the event and presented case studies about the various problems faced by the HIV-positive women in their respective states. The authors of 15 best case studies will be given a one-time stipend of Rs 20,000 to implement their ideas within a period of three months. ""In Tamil Nadu, one of the major issues is of women not having property rights. It is important for a HIV-positive woman to have some property to support her. If my case study is chosen, I will work towards raising awareness about this issue,"" said D Padmavathy, president of Tamil Nadu PWN. Varsha Gaekwad, president of Maharashtra PWN, said that issues of reproductive health plagued women in the states of Maharashtra and Gujarat and she hoped to address these issues and conduct awareness camps for women in the state about cervical cancer, breast cancer and other sexually transmitted diseases. "
