,month,year,name,link,article
0,1,2012,Chaos at hospital after woman diagnosed with HIV,http://timesofindia.indiatimes.com//city/kolkata/Chaos-at-hospital-after-woman-diagnosed-with-HIV/articleshow/11321415.cms," TARAKESHWAR: Confusion ruled Tarakeswar Rural Hospital after a woman who had come for a tubectomy surgery was diagnosed with HIV positive during the blood test at the integrated counselling testing centre of the camp on December 30. Tubectomy is surgical procedure for permanent contraception to prevent future pregnancies in women. The diagnosis left the counsellor Piu Mukherjee so startled that she immediately called up the block medical officer (health) Dr Saswata Barenya, who rushed to the hospital after informing the health department. The department also reacted strongly with socio-medical significance of such cases. Additional chief medical officer (health) of Hooghly Dr Jagannath Mondal also rushed to the hospital. He also picked up district medical officer (Dhaniakhali) Dr Tanmoy Ghosh on his way to the hospital. The woman was separated from the group that queued up for tubectomy and was taken to the operating theatre. The surgery was done using the mini-lab process. The woman was taken to the operation theatre where Dr Mondal and Dr Ghosh carried out the surgery on her following the mini-lab process. The doctors used disposable instruments and wore anti-flash goggles, surgical gowns, special masks etc and special surgical aprons to prevent contamination. Doctors remained anxious till the surgery was over. It took 10 minutes to complete the surgery succefully. After the operation, the woman was sent to her home in Tarakeswar block. The block medical officer Saswata Barenya said that the husband of the woman was the carrier of the virus. He had infected the woman. The incident left a wide area in Tarakeswar nervous. According to Dr Barenya, in Tarakeswar, Chanditala, Khanakul (I&amp;II), Goghat and Pandua there has been a rapid growth in the number of HIV positive patients in the surrounding areas. TNNIt is high time such growth rate is reversed. Tarakeswar Block Development officer have decided to carry out a thorough investigation into this sudden spurt of HIV infected patients in the area."
1,1,2012,She is a ray of hope for the HIV-affected,http://timesofindia.indiatimes.com//city/coimbatore/She-is-a-ray-of-hope-for-the-HIV-affected/articleshow/11321552.cms," COIMBATORE: For many in the society, HIV/AIDS affliction is a stigma; but, not for Meenakshi. An HIV affected woman from Coimbatore, she has taken it her life mission to instill hope in the minds of people in similar conditions. Meenakshi, who is in her 30s, and her organization, Kovai District HIV Nalla Sangam (CD HANS), have played an important role in encouraging HIV/AIDS-affected persons to come out and form a network to fight discrimination. ""HIV affected individuals face a lot of problems. We came out with this initiative so that the affected could have a space to share their common problems,"" she says. With seven people on board, they started CD HANS as a network of HIV infected people. ""Now there are around 2000 members in our network in the district"", she says. Today, the organization conducts peer group programmes, support group activities and other joint initiatives. She says that peer group programmes help patients reconcile with the issues related to the disease. ""When everyone hears each other's story, it helps them garner a lot of emotional support,"" she explains. HIV patients are at first put through a get together that happens twice a month. Then, they meet during alternate months. ""The frequent get-togethers will help people overcome the fears and myths associated. With anti-retroviral treatment (ART), an infected person can live a normal life for more than 30 years. Most would have panicked and lost hope of living after detecting themselves to be HIV infected. They find it a new birth"", she says. Meenakshi is proud that many have found new lives through her group. ""Fortunately, we have plenty of financial assistance programmes and other initiatives. Through self-help groups of the HIV affected, many have started their own initiatives."" Meenakshi, who had to drop her studies at 9th standard, has since completed an MA in Sociology from Anna University. ""I did this to develop my counseling skills. Assistance and consoling from our part helps patients more than the effort of a normal counselor,"" she says. CD HANS have also arranged marriages among the HIV-affected. ""This year we conducted five marriages. We do not encourage it unless the families from both sides agree to their alliance,"" she said. Aji Mary Asha, a counsellor of the government-run Integrated Counseling Testing Centre (ICTC), says the efforts of Meenakshi and her colleagues are helping the patients to speak out. ""This helps those who feel depressed after knowing the disease,"" she told TOI."
2,1,2012,51-year-old HIV+ man infects thousands in US,http://timesofindia.indiatimes.com//world/uk/51-year-old-HIV-man-infects-thousands-in-US/articleshow/11322515.cms,"LONDON: An HIV-positive man in US has potentially infected thousands of people — by having unprotected sex so he could spread the disease, according to a media report. David Dean Smith, 51, turned himself in to a Michigan police station last week — after claiming to have slept with 3,000 men and women over several years. A detective investigating the case said: “He says he intentionally attempted to spread the disease to kill people” . It is unclear when Smith was diagnosed with HIV, but he claims to have known full well what he was doing when he had unprotected sex with many partners. While he claims that there may be thousands of victims, so far he has been arraigned and charged with two counts of AIDS-sexual penetration with an uninformed partner, ‘Daily Mail’ reported. "
3,1,2012,Unravelled: How HIV hits body’s defences,http://timesofindia.indiatimes.com//home/science/Unravelled-How-HIV-hits-bodys-defences/articleshow/11333677.cms,"WASHINGTON: Scientists in the US claim to have unravelled how HIV hijacks the body’s own defences to promote infection, a finding which may pave the way for curbing the spread of AIDS. A team at University of California, led by Nevan Krogan, has described how HIV commandeers restriction factors — a class of human proteins that evolved to block viruses — to weaken the body’s defences and enhance the virulence of HIV infection, the ‘Nature’ journal reported. “One of the keys to HIV’s success is how quickly it can evolve new attack strategies — and the way in which it uses our own proteins against us is a prime example of that,” said Dr Krogan. He added: “However, now that we’ve shed light on this process, we are one step closer to developing new drugs that will help us pull ahead in this evolutionary arms race.” AIDS has killed over 25 million across world since first being identified 30 years ago. "
4,1,2012,Human trials for HIV vaccine get under way,http://timesofindia.indiatimes.com//home/science/Human-trials-for-HIV-vaccine-get-under-way/articleshow/11359145.cms,"LONDON: Scientists are carrying out what they claim is the first clinical trial of an injectable vaccine for HIV which causes AIDS. A team from Imperial College, Hull York Medical School, Medical Research Council Clinical Trial Unit and Infectious Disease Research Institute is evaluating whether the vaccine is safe for use in human volunteers. The vaccine contains trimeric HIV envelope protein (gp140) which can target the virus’ most virulent strain Clade C that has caused the greatest number of HIV infections around the globe, infecting half of the 34 million people with HIV. The trial, which is funded by the Wellcome Trust and goes by the name MUCOVAC2, is evaluating a vaccine that contains the HIV trimeric gp140 protein CN54, representative of Clade C strains of the virus. This clade of HIV is the most prevalent type of virus in Sub-Saharan Africa and responsible for the greatest number of infections globally. The trimeric protein represents the major target for antibodies on the viral surface. The vaccine candidate will be formulated with an adjuvant — GLA — developed to enhance immune responsiveness following intramuscular injection. GLA formulations have been previously tested clinically with promising results. The scientists have enrolled 36 healthy, HIV-negative women aged 18-45 years at St George’s University of London and the HYMS Experimental Medicine Unit at York Hospital. "
5,1,2012,India in fray to create elusive HIV vaccine,http://timesofindia.indiatimes.com//india/India-in-fray-to-create-elusive-HIV-vaccine/articleshow/11369310.cms,"NEW DELHI: Could an antibody from the blood of an Indian HIV patient help create the elusive HIV vaccine? (Antibody is an infection-fighting protein produced by our immune system when it detects harmful substances). The hunt has begun to identify 100 volunteers belonging to a rare group of HIV infected patients who stay healthy for years without requiring life-saving antiretroviral treatment (ART). These antibodies in their blood are the ones that bars HIV from entering their blood cells and replicating, thereby progressing to AIDS. Scientists say these antibodies would ultimately reveal the Achilles heel of the virus and help create the elusive vaccine. This is part of International Aids Vaccine Initiative’s (IAVI) programme called Protocol G, a global hunt for such antibodies launched in 2006. So far, blood samples of 1,800 such HIV patients have been screened across 12 countries and 19 broadly neutralizing antibody (bNAbs) have been identified. A bNAb is an antibody capable of stopping a variety of HIV subtypes from infecting their target cells. “Only a minority of people who are infected with HIV produce bNAbs. Although HIV is a wildly mutable virus, certain parts of it are relatively resistant to change. These parts are essential to the virus’s ability to infect, and they are the elements of HIV that bNAbs target,” experts said. Just a few weeks ago, department of biotechnology (DBT) cleared the proposal to roll out Protocol G in the country. It is being implemented by IAVI and YRG Care from Chennai – the same organization that isolated the first HIV case in India in 1986. The blood samples collected from the 100 volunteers will be tested at Translational Health Sciences and Technology Institute (THSTI), which is being built in Gurgaon. IAVI’s India chief Dr Rajat Goyal told TOI that “This is a landmark project for India. We are presently identifying volunteers, who are at least 18 years, infected with HIV at least three years ago but has not received ART. By April, samples will be picked up and tested against a standard panel of HIV isolates by the end of 2012. We will then know whether there is a population of interest from whom these bNAb can be identified and characterized.” Careful study of bNAbs is expected to reveal vulnerabilities of the different types of HIV. Most importantly, scientists expect that they can use information about how bNAbs bind to HIV to construct immunogens — the active ingredients of vaccines — that elicit similar antibodies. The more such antibodies researchers have in hand, the more clues they can get about how best to target HIV with a vaccine. The project has tested HIV patients in Thailand, the UK, the US, Nigeria, South Africa, Rwanda, Uganda, Kenya, Australia and Zambia to identify bNAbs. HIV infects 7,100 people daily. The quest to develop an AIDS vaccine has consumed scientists for 25 years since the discovery of HIV. Scientists say HIV is the most mutable virus ever encountered. A number of different subtypes of the virus, known as clades, circulate in different regions of the world. Within those clades there is considerable variability, and, beyond that, the virus mutates furiously within the people it has infected. Second, because no one is known to have cleared an HIV infection, scientists do not know which elements of the immune response must be engaged to control the virus — and thus are uncertain how to replicate such responses. The immune system has a very narrow window of opportunity in which to neutralize HIV before the virus establishes a lifelong infection. "
6,1,2012,Marriage mela for HIV/AIDS patients goes off well,http://timesofindia.indiatimes.com//city/surat/Marriage-mela-for-HIV/AIDS-patients-goes-off-well/articleshow/11405541.cms," SURAT: Rohit (name changed) (27), a resident of Rajkot, had lost all hope to find a life partner after he tested positive for HIV two years ago. He was not knowing that his life was about to take a U turn. Thanks to a marriage mela organized by Gujarat State Network for People Living with HIV/AIDS (GSNP+) in the city on Saturday, Rohit has found an HIV positive life partner in Reshma (name changed). The 31-year-old woman is a resident of Vadodara. Nearly 159 candidates suffering from HIV/AIDS from 24 districts of Gujarat participated in the fourth marriage mela organized jointly by the GSNP+ and Samast Patidar Samaj at Katargam. Rasik Bhua of GSNP+ said over 91 couples suffering from HIV/AIDS have tied nuptial knots at the marriage melas organized by them in the last three years. ""There were 132 male and 27 female candidates at the marriage mela. After formal introduction of individual candidates, the fair was open for the candidates to mutually select their partners,"" Bhua said. GSNP+ is the only non-governmental organization (NGO) working for the upliftment of people living with HIV/AIDS in the state. The volunteers of GSNP+ have been doing rigorous work in every district of the state to mobilize young, widow, separated and divorced candidates suffering from HIV/AIDS to come forward and find their life partners. In Gujarat, only 12 per cent women living with HIV/AIDS apply for marriage proposals as compared to male candidates. Last year, GSNP+ had received a total of 262 applications out of which there were only 45 women candidates. ""It is not that there is less number of women living with HIV/AIDS in Gujarat. But, they are not willing to come out fearing social stigma,"" president of GSNP+ Daxa Patel said. Since the number of women is always less at the marriage melas, members of the fair sex get the privilege to choose. The male candidates are introduced and given an identity number, which the women candidates take note of if they want to. ""Such marriage melas for the people living with HIV/AIDS is a positive development in the society where many, including divorcees, widows and widowers, are compelled to live a lonely existence,"" Patel said."
7,1,2012,HIV patient's blood may hold key to AIDS vaccine,http://timesofindia.indiatimes.com//home/science/HIV-patients-blood-may-hold-key-to-AIDS-vaccine/articleshow/11430892.cms,"NEW DELHI: Could an antibody from the blood of a HIV patient help create the elusive HIV vaccine? The hunt has begun to identify 100 volunteers belonging to a rare group of HIV infected patients who stay healthy for years without requiring life-saving antiretroviral treatment (ART). These antibodies in their blood are the ones that bars HIV from entering their blood cells and replicating , thereby progressing to AIDS. Scientists say these antibodies would ultimately reveal the Achilles heel of the virus and help create the elusive vaccine. This is part of International Aids Vaccine Initiative's (IAVI) programme called Protocol G, a global hunt for such antibodies launched in 2006. So far, blood samples of 1,800 such HIV patients have been screened across 12 countries and 19 broadly neutralizing antibody (bNAbs) have been identified. A bNAb is an antibody capable of stopping a variety of HIV subtypes from infecting their target cells. ""Only a minority of people who are infected with HIV produce bNAbs. Although HIV is a wildly mutable virus, certain parts of it are relatively resistant to change. These are essential to the virus's ability to infect , and they are the elements of HIV that bNAbs target,"" experts said. Just a few weeks ago, department of biotechnology (DBT) cleared the proposal to roll out Protocol G in the country. It is being implemented by IAVI and YRG Care from Chennai - the same organization that isolated the first HIV case in India in 1986. The blood samples collected from the 100 volunteers will be tested at Translational Health Sciences and Technology Institute (THSTI), which is being built in Gurgaon. "
8,1,2012,HIV 10 times more prevalent among migrants than general population,http://timesofindia.indiatimes.com//india/HIV-10-times-more-prevalent-among-migrants-than-general-population/articleshow/11456671.cms,"NEW DELHI: Migration is fuelling India’s HIV epidemic. National AIDS Control Organisation’s latest figures show that besides high risk populations like sex workers, the highest burden of HIV is among migrants — 3.6%, which is 10 times the HIV prevalence among the general population. With migration rates increasing, the prevalence will only get worse. According to the 2001 census, 30.1% of the population was considered to have migrated (314 million) — a considerable increase from 27.4% in 1991. NACO has, therefore, identified 108 railway stations – which are both source and destination of migrants travelling in search of work. These are now the focus of the country’s anti-HIV fight. Red Ribbon Express (RRE), which chugs out of Delhi on Thursday, will stop at most of these 108 identified stations to test migrants for HIV besides carrying out counselling and spreading anti-HIV messages. During it’s year-long journey, RRE will traverse through 23 states, cover 30,000 km and stop at 162 stations. Speaking to TOI, a NACO official said, “Migrants are one of the major focus areas this time with the RRE. Last year, RRE stopped at 152 stations and reached out to 8 million people directly. This time, around 30-40 stops will be to mainly address migrants.” NACO has identified 122 districts with high out-migration across 11 states which are on priority for starting up community level interventions. Another 75 important transit locations have been identified across these 122 districts from where these migrants usually board long distance trains/buses to reach their destinations. Studies on the relationship between migration and HIV conducted by NACO in three popular migration corridors — Ganjam-Surat, Darbhanga-Delhi and Azamgarh-Mumbai — threw up shocking findings. It showed that two to four times more number of informal workers had non-regular partners or visited sex workers with only 25% using condoms. Around 5% male migrants and 13% female migrants reported sexually transmitted infections, nearly double the national average. According to NACO, the risk of HIV infection for migrants seems to arise from a multitude of factors -- risky behaviour, lack of social and economic security and involvement in peer driven risk taking activities. In a recent study by UNDP (through Population Council), the risk of HIV among migrants was reported to be 1.68 times more likely than non-migrants. Majority of migrants are also often poorly educated, with majority reporting less than five years of formal education. This contributes to limited knowledge of HIV transmission. A study conducted in 30 villages in the northern parts of Karnataka revealed that 40% of single men and 35% of married migrant men had non-marital sexual relationships in the last 12 months. For a long time, India has lived with the belief that migrants are at risk only at destination sites when they are away from home and their spouse. However, recent evidence proves otherwise. Returned migrants continue to fuel the epidemic since most infected migrants tend to return to source when they are sick. A study of married men found returned migrants were 3.86 times as likely to be HIV positive as compared to active married migrant men. Among men reporting sex with a non-spousal unpaid female sex partner in the past year, only 19% of men reported consistent condom use. This impacts the women and spouses of informal workers/migrants at the source, making them vulnerable to infections from their husband. RRE has been recognized as the world’s largest mass mobilization drive on HIV. Last year, around 80 lakh people were reached through the train and outreach activities. Around 81,000 district resource persons were trained, 36,000 people got themselves tested for HIV and 28,000 people received general health check-up services. Impact assessment of RRE indicated that the comprehensive knowledge of routes of HIV transmission, methods of prevention, condom use, STI prevention and treatment was significantly higher among respondents exposed to the RRE project compared to those not exposed. "
9,1,2012,Second line therapy facility for HIV+ to be opened at SMS soon,http://timesofindia.indiatimes.com//city/jaipur/Second-line-therapy-facility-for-HIV-to-be-opened-at-SMS-soon/articleshow/11469540.cms," JAIPUR: For people living with HIV/AIDS, who have become resistant to first line antiretroviral therapy (ART), the medical, health and family welfare department will soon open second line antiretroviral therapy centre in Jaipur and Jodhpur. In entire Rajasthan, there is not a single life-saving second line antiretroviral therapy centre, which is why AIDS patients in serious condition here are referred to Delhi or Ahmedabad. The department is working in cooperation with the National Aids Control Organisation (NACO) to open a facility for the people deprived of second line treatment here. AIDS director PK Sharda said, ""Second line treatment is very expensive. So, with the help of NACO we will set up centres for it in Jaipur and Jodhpur, the process for which has already started."" The doctors claimed due to poor adherence to the treatment regimen, resistance to first line treatment happens. It is very necessary to put such people on second line immediately to save their life. An NGO working in the state, Rajasthan Network for People Living with HIV/AIDS' president Brijesh Dubey said, ""At present such people have to travel to Ahmedabad or Delhi, which is very tiring as they are already weak. So, there is a desperate requirement for second line ART."" So far 39 AIDS patients from SMS hospital's ART centre have been referred to Delhi's second line ART centre. At present, 10 out of them are still on second line ART drugs. Assistant to nodal officer ART, SMS hospital, Dr Harsh Vardhan, said, ""The survival rate at second line ART is more than 65%. It is very necessary to put a person resistant to first line drugs on second line to save his life. The medicines used are very expensive, they, too, will be provided free of cost at the centre."" Sources said the groundwork for opening the second line centre at SMS hospital has been completed as doctors have been trained and some medicines have also arrived. A meeting of the department officials will be held soon to announce the date of opening of the centre."
